UID,Model,Scenario,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
12,CNRM-ESM2-1,SSP585,5.973787035695074,6.733809203014783,7.839746488246449,10.031293411319885,16.318545226356004,16.09659372207537,19.32490439028843,19.761114162085903,29.702187712568126
13,CNRM-ESM2-1,SSP585,28.641208339638105,37.15814161131432,44.1126907719101,51.68535326907624,57.94462113500366,49.64534756852975,50.214710252298836,48.63793322250195,50.20384726853361
14,CNRM-ESM2-1,SSP585,34.1908312332735,48.683355673371835,49.350400887438994,49.45911783229029,59.18472571044777,60.10058094639314,57.68291773141763,60.62965217466476,60.21148202898384
15,CNRM-ESM2-1,SSP585,5.175536421339018,8.12789161084588,7.1718483633266095,7.081621280132146,14.008844031911176,13.962492723802905,18.06957230400954,17.20490860260075,23.9689461822292
17,CNRM-ESM2-1,SSP585,3.2100502838256015,4.608431900709989,7.058074022844796,4.5518762764623855,14.259894158930365,34.132449419098684,37.414297621882426,52.024537722061375,47.80428749586203
18,CNRM-ESM2-1,SSP585,3.963321372795944,9.402379878947638,10.325629430241339,6.665611997509897,16.719334602670752,24.168019510525784,28.638459725757645,31.775399548705995,32.09436511323202
78,CNRM-ESM2-1,SSP585,4.75753591114701,12.979359002149694,16.487215038489946,7.23199955388055,26.25729603315482,37.90928298054654,40.80175107711534,55.23767035352552,57.70467504878004
85,CNRM-ESM2-1,SSP585,25.615928176293004,28.321924301900438,31.325407223996702,39.924827989173004,49.535369196010706,48.70093945350969,54.489277628865715,50.090312024335134,64.02690725143165
104,CNRM-ESM2-1,SSP585,6.920580035460834,9.493728281724362,13.359101700471294,7.703947816075878,15.278665374196,30.279092186414793,39.89886347712448,45.20948759663463,50.169081411238515
118,CNRM-ESM2-1,SSP585,8.346750447873381,10.367169826095443,13.06955106676928,10.45877834688834,16.684369525142365,32.84287443986045,36.575239546936565,47.984140029439835,48.15405229699514
120,CNRM-ESM2-1,SSP585,1.5694033524312574,1.5866533171926673,1.708710785183544,1.4953248381174087,2.8502190813998696,6.63769864361819,5.114948531549876,11.346482483465334,12.388438463816986
121,CNRM-ESM2-1,SSP585,1.5358583809055046,1.599836835663047,1.5646248488617884,1.389795312708957,2.4769062781943396,3.1925058328400717,3.0954896312776023,5.095148669742426,7.106838274051549
128,CNRM-ESM2-1,SSP585,1.6890009581009713,4.208841398215993,4.741197609353469,4.352171167919299,12.809586288809479,14.703542040552463,20.029016048807065,21.1780995700525,29.344640666952973
167,CNRM-ESM2-1,SSP585,4.396360621439615,4.204118310939811,5.389440219153812,4.66872948158533,6.133876499185038,10.745319296304682,11.15642965004953,16.032673064788913,18.449385098747157
28,CNRM-ESM2-1,SSP585,4.44757482066851,4.162743727131063,6.584957116129283,12.228270241209872,22.742271678551557,24.283160592361725,32.278698818753085,36.1905448307126,35.71079711015152
29,CNRM-ESM2-1,SSP585,3.1519902347436637,3.7948095242108684,5.6383214656477785,9.310753681913026,23.80356739358074,25.578474746681955,27.023092390527435,33.116618194090236,33.087524088220356
82,CNRM-ESM2-1,SSP585,3.7833141543323103,4.943415828917146,8.98850900976698,19.664783975352435,31.24426287595376,31.01406203395998,32.902635724826304,35.01300576344727,35.917514351205455
98,CNRM-ESM2-1,SSP585,4.410948750375024,6.037817497083422,7.421370576356393,10.636796526176157,17.71824593448091,21.57645234317009,25.11638127538328,38.192844025208366,39.18126976631164
110,CNRM-ESM2-1,SSP585,39.490577222004525,53.71642265004527,55.0953186300675,68.42595681785536,72.16048463441635,68.33757397522932,66.30253423118752,66.5006885273416,64.01651492712548
141,CNRM-ESM2-1,SSP585,12.54179725753372,18.271566521378883,19.681781135104654,25.602967662686662,29.3063003107222,32.14255904636688,33.7066708982692,40.26721408802557,39.704729732874824
142,CNRM-ESM2-1,SSP585,3.582728732336497,6.653068646421584,10.78459615776054,18.403769802011652,22.285419928225412,25.901636765715388,30.624787574141063,35.10542701563928,34.90114946747356
159,CNRM-ESM2-1,SSP585,2.1645649777938254,2.4903357030845097,3.0484232035616787,4.145556485269544,5.81243219838522,9.40342373975865,18.29749291963474,32.075699200611005,33.025078214210275
83,CNRM-ESM2-1,SSP585,58.3369303196766,68.54531812018267,70.64965648439339,72.55829979798376,74.80500515508821,74.14199423416464,76.95397928373104,76.49375998787681,76.88858809060329
33,CNRM-ESM2-1,SSP585,14.858442619674348,20.116336971227863,28.80554960525795,23.673460110491554,28.954455764342423,28.020637657764578,29.250515650033535,42.677719964312935,48.21772241102026
34,CNRM-ESM2-1,SSP585,2.3296821021210836,3.20417245210498,5.322806646978868,4.71348489475339,4.530767783655213,8.906623033042198,13.866671927800821,23.059345420856836,28.801210797088448
103,CNRM-ESM2-1,SSP585,12.051809206869946,12.845505346735262,32.11523882864929,25.71109457793257,41.632050792877195,45.38088611373155,39.86103804183776,50.19219277416353,58.99067341278484
119,CNRM-ESM2-1,SSP585,2.697843195763804,4.6818989908720114,6.045416073451655,5.579202578648445,3.189585070580955,9.507990326137461,8.847009809258264,13.131904855970994,18.13192946645546
140,CNRM-ESM2-1,SSP585,0.375162236921221,0.47220979815529307,0.9275068561687114,0.6724717153988391,1.4372656861234587,1.0518691717285753,2.144359260743318,2.946435984136964,4.050316204877607
79,CNRM-ESM2-1,SSP585,15.695302117789536,16.13007679393514,17.81192745059188,21.730040158983538,26.089671165228275,32.01190499943255,38.35161197296409,39.89073620524073,36.94773739821347
80,CNRM-ESM2-1,SSP585,20.138257702290115,24.258487355504187,28.451622244354517,31.988760641739393,37.72118316237956,45.399659118640756,53.824792097751235,60.06255444653128,56.71238620837577
81,CNRM-ESM2-1,SSP585,4.523549812616837,4.7837831552273915,6.696605494164939,9.790825539346868,16.378734569299954,22.791814781012413,29.319523214357922,33.94667611024132,34.14178111311119
92,CNRM-ESM2-1,SSP585,9.391620346059494,10.31861184225868,18.573795391848762,27.986316483922476,32.0574919337886,34.46220568095972,37.978801220202136,41.72923432391708,38.19805574191275
94,CNRM-ESM2-1,SSP585,41.63067867593289,55.03499749266947,71.0951981129129,72.24636454775901,80.84620836032332,83.81864907583815,84.39971094970038,83.94292408539359,83.34441641533584
95,CNRM-ESM2-1,SSP585,44.842717736330364,49.78492822552401,51.567308155315054,58.728183449180044,62.4789700309763,73.87776011763005,78.66986761363108,79.87648071814294,78.91498174534256
96,CNRM-ESM2-1,SSP585,20.435402388394177,29.816027648612106,33.45007994295159,45.19646943561794,51.0829301564611,50.586226506412714,53.30970491990884,53.8646468957688,52.37077930440045
97,CNRM-ESM2-1,SSP585,27.731530201711593,31.528260419037473,37.925759644775766,51.708784555454905,48.2123129300976,48.62657974639964,49.84615956780583,49.96815331871148,48.86372069691134
143,CNRM-ESM2-1,SSP585,45.77589038607847,74.94777159023751,63.33175452159624,73.11992311569891,83.12506051991694,84.21851562736117,83.76107279051337,84.71910002620713,85.71178255310517
