UID,Model,Scenario,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
12,CanESM5,SSP585,7.761765260003966,6.600990154357632,9.517092255203016,9.00526637374066,11.186679630333204,11.17820936258864,14.7975139119564,16.765319226324582,15.562541777336035
13,CanESM5,SSP585,44.58135737426322,39.69280362464427,42.47953224376279,40.826421096408,44.51885069757978,46.36187107362108,42.500094081575554,50.164672254835295,46.20976637156659
14,CanESM5,SSP585,46.538378498594014,47.288039063996486,54.475419481367375,51.51367157399222,53.71066013356094,46.58720625979947,50.13791352870759,56.94618747365942,46.90419494424957
15,CanESM5,SSP585,5.939096583531382,6.5501160073575075,8.52398729824522,6.700316656219151,11.821740244352057,12.511920922973598,13.495959973862993,16.12874723771406,15.211355497391688
17,CanESM5,SSP585,6.39906403318631,5.206912371386008,11.230353882046913,14.73671813655444,20.8965923704129,40.67413528645737,44.97408743440957,47.983220378425386,53.47669516962808
18,CanESM5,SSP585,5.568169905078093,7.165687953409305,11.871645432637047,12.990599571502935,21.605613053802884,35.43578897854736,29.609188155597952,33.69140349826933,36.080198255056196
78,CanESM5,SSP585,8.546638980865504,7.443734028911154,21.103486573796015,28.588267552745236,32.48592831904928,36.24884490706476,42.16011740062948,47.4467904646409,49.198664687952956
85,CanESM5,SSP585,29.79250724492302,32.81935747563143,35.42252913340439,37.534832391513326,38.88495626582139,46.81725008734887,47.064859306107955,51.86164249774786,53.3609478369299
104,CanESM5,SSP585,6.594722570236782,6.864111488461867,11.732013702939923,24.091114879036073,18.513699074465155,39.87131452045675,41.117499372179,42.762165371026065,39.233843559509495
118,CanESM5,SSP585,10.329765101890487,9.12642847108437,15.338056819261487,18.94631679950266,23.233041719324824,37.79481948735677,43.07205643933616,49.11179007965908,48.13270964619456
120,CanESM5,SSP585,1.363927974893301,1.416978361058537,2.00063411929324,2.430492149305648,4.687424592479553,10.555479978842214,11.606834650324602,15.08006330168715,18.297499711449632
121,CanESM5,SSP585,1.6861650008978633,1.5321405377488808,1.5474112279867398,1.566531026443978,2.155401763058108,4.654049002383109,5.874620845344728,7.977724476199607,9.624438113936892
128,CanESM5,SSP585,1.8771913664665993,1.872665246912768,3.5498901843660957,4.103212252360504,8.787182005823233,14.470236105596186,14.104689156096047,19.533711846316496,21.015618335925815
167,CanESM5,SSP585,4.253546439930834,4.56205072164871,5.319644114267692,6.90950036218517,8.76418830158807,11.894340376065413,13.464641607051295,17.135653429299186,22.352164142234948
28,CanESM5,SSP585,2.8295973650699087,8.152407632353395,9.323624759732702,16.44357096975458,21.484492197021805,32.73384121802103,35.214325956075946,35.62668073197368,36.67110008518944
29,CanESM5,SSP585,4.062321831384245,5.601346957938152,10.216861021989857,14.355822528984145,23.07946844919773,29.273298665545717,31.18265687369083,34.54180209374528,34.33166246139273
82,CanESM5,SSP585,6.118226729510907,5.848520332983559,11.731038942742545,17.882289361450887,32.6797331805316,35.751320151605306,38.353804724806054,42.384291017058246,40.94385197226536
98,CanESM5,SSP585,5.372476945054353,6.672599716958915,9.184648810595052,10.109173243078828,23.758184849449883,34.34417118287155,33.908188979223574,45.18626092612812,54.3851696431372
110,CanESM5,SSP585,50.046495498500626,51.53548126599325,59.32312111785231,57.3215801908209,59.79275130854845,64.28638942039287,62.07984947799502,66.3134284508054,59.714120069939185
141,CanESM5,SSP585,17.467283316369684,16.846566685363136,21.196436561638837,23.062175117972096,29.695678869737087,35.2052395449658,36.673448610726744,40.038432916325455,39.956521002055375
142,CanESM5,SSP585,3.3277295140597727,4.066526753376832,9.676830408643227,17.477615347373927,23.651161330352288,31.49158558763694,32.34266119783885,35.16334482749524,35.230333091076176
159,CanESM5,SSP585,2.1438607774659095,2.4673233303688833,3.6383940690338124,4.369953589463295,8.682087971931075,22.604401175210658,24.778916485145118,31.059864998150804,34.34119350250328
83,CanESM5,SSP585,61.56897229748474,63.792122394496154,70.52171254367998,72.0109001901889,72.92109904034534,72.44063792794984,71.1292687946172,72.58808363387804,69.58968508267542
33,CanESM5,SSP585,15.467060861751472,14.211305564283316,25.04543881848854,30.06317545124905,31.079762830737078,38.08991084019366,41.88162508326029,44.61191732388277,57.236871437141424
