UID,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
0,12.595084236788406,14.345753873668937,18.81708250944692,20.645596577213716,22.841131430545424,26.150246301820033,27.172163122688755,29.528123319228467,30.538843151848038
1,11.399336335486447,15.176686367092504,23.51755524474897,24.670921160181855,28.999995383944054,31.84048840673173,32.9762446350055,34.57719171442881,34.97255051111836
2,0.49409362560701664,0.578748579718158,0.7417426551984556,0.7551173542962522,1.0717728108305993,1.5208119192889629,2.112194456967863,2.7169051309240957,4.341564014236928
3,4.412487128237883,5.622634054929139,8.662750963995038,9.661369443049374,16.001300344653526,21.904330685085267,22.893083121199147,26.219436477856043,30.084382695580096
4,4.254143926767682,5.118134556444598,6.454060370671016,6.3906364048271085,8.145623592342293,11.560230278747055,12.272178492054373,14.467139703139736,17.072282205242736
5,2.3630500714564606,2.5967445987263518,3.4728274377439847,3.819212099934453,4.66391802845717,5.367179924694443,6.97895266856315,8.008621673399299,10.448886746553395
6,6.0140756645834745,6.471578288298853,6.419810796275658,6.932501838866789,7.930480886892163,8.054318180280509,8.177916114506996,9.459948455135832,12.836495932420764
7,23.250846319142493,26.107379892664245,29.607377714316186,35.179459282760526,37.89738286694883,51.80787062471686,52.94167685698595,53.14243110104462,58.33551752899715
8,4.1992414526176045,4.135139887087718,4.233815449917545,3.476382330756974,3.508777287245954,4.185308847180088,4.819260401563131,5.484774314746366,7.058667891046028
9,4.797024983442846,5.622257618252467,6.598190295424868,9.175246652063612,12.270208240392998,14.548984221785735,15.18167740018186,19.565816672741516,28.409088244320742
10,4.736209719562963,5.708704242730888,6.617844108985037,8.88676623373484,12.024331938246892,14.538888670749454,15.065698475940412,21.863516298972222,29.935124465546835
11,2.087895418733125,2.303331894366617,2.6244636030594357,3.269222734810903,4.3011823635139566,5.8925917663323,5.6734107590725795,9.740314578596488,14.929652967329826
12,6.68574348584121,6.461574110873222,8.42350988328316,9.206823800476812,11.986260795337117,13.159929977027257,15.557903063462163,16.810873288553687,20.33821525454548
13,33.628904816482084,37.05147397686353,43.0295956458596,47.810140547922046,48.12100876533701,47.502762424702304,47.87206634393988,48.0641734706728,47.56656070724126
14,38.971911425001316,44.19194293843266,48.94773856194821,51.231171092527134,53.995085031152826,52.57398492163361,53.63611562089328,56.68700548821941,53.77423556994002
15,5.781587526443967,6.757286207575116,8.108293846645566,8.396916097303075,11.411455619592834,12.20853772905936,14.052678509179973,15.29751914831993,18.708597593561006
16,27.80555907529403,34.12375509443424,35.748707865803304,39.0423054751649,42.85980699209174,49.25120067132686,47.48941191635062,55.770209127417296,59.982357481040786
17,4.63557697813799,5.135781877209528,8.567257957549762,10.534731370079822,16.191480803098365,28.333165403010717,28.50493003628453,40.52774951708896,42.252025150099804
18,5.239449687931653,8.259656704255352,10.449580167836547,10.369876997351449,16.41137100004824,22.166335054059683,24.016194442927674,28.678632897985818,33.084203775772636
19,2.8937775172367117,3.368485659726237,4.68668165958806,6.0935016871831635,10.684399319012902,14.802070103687845,15.999438329445164,23.944364324001214,34.34126449339655
20,0.2663415053762699,0.33740500284047364,0.602292398953419,0.8774481549569042,1.2915805127217492,2.327577628480903,2.9118967934231508,3.953337930988723,4.7189593041081315
21,10.589290580376822,15.695716364569432,28.52129213117014,29.125142301485106,32.16791638275145,35.37662465309566,34.2728247058303,36.73734254522751,36.758447020296735
22,8.236995282889094,13.237605031452494,25.236779272505643,23.804338551024017,28.866788535113745,34.18688190774653,33.59698880687351,36.92100184100694,36.70297854829347
23,0.5355125432993727,0.693977355549379,0.8049674130387284,1.5103137269720022,1.9695958364604018,2.3743952728877655,3.0458403002139987,3.000094587190024,3.1331241043086098
24,0.13346057142610546,0.16912078675726666,0.2055383974636953,0.3071053039624876,0.7675575011843977,0.8148118326423479,1.277368172633275,1.5697512510848242,1.710831059429184
25,1.9376773643505423,2.3039038018214186,3.021349499375654,3.6530647927994666,5.55983061065982,6.263696786976569,10.769614542587373,15.49909544364544,21.09690308632982
26,4.281142409881854,4.838923509654995,6.672212017367397,6.8941824240012535,9.529216716012662,12.098362089443942,12.259214686161595,14.599571457488917,16.23882536686076
27,6.092008761195395,8.437298204857099,12.702712911866044,17.542371490874547,24.100198073842776,29.854514459872696,32.48260348804664,34.444133893587164,36.34835874402914
28,3.335464866491699,4.75085505369348,7.856470909537538,12.019696547400267,18.218359059234285,25.1957660158117,28.900157039131045,31.695812644217607,33.16854892918034
29,3.365171732558943,4.171873276426083,8.263358020699167,11.019128698024534,18.811322860859192,23.40749166490489,25.280008188004892,28.66776833513419,30.764693592987545
30,3.397104279648005,4.28616305005837,4.999217272416067,6.4152568350704104,7.249230045148667,10.412631222183728,12.378584112092916,14.123502431491243,17.734295484402374
31,0.072103794089158,0.07547947061706009,0.13878216200886342,0.24238486097346085,0.5665935269966369,1.4169597683206934,1.3169434998706488,2.5935390941076704,3.666608985390719
32,0.00524876963131502,0.01168692778292774,0.010901686936698341,0.07280800445497693,0.10968436824542693,0.4053299555066766,0.23469540935314254,0.726588644971675,1.5451771530615326
33,10.597199783095796,13.63463967489082,20.88105257031644,24.401608606454015,27.196927486197637,32.29330997922924,33.71072650991742,40.41651293859048,46.996956870778114
34,2.4712859260450735,2.46675331742542,3.9955287423612447,4.175203961316008,6.08032345307875,10.155549780804929,12.60058147101324,19.04211374350581,22.743949270993024
37,54.048182546623366,55.580683599538304,62.822436513924984,64.0915943079868,69.10847629949285,73.38685332613198,74.94030461237733,77.94803694007638,78.46383958148598
38,0.9162565821943179,0.9990588940035808,1.3307337880065286,1.8559348171817818,2.5711140252098317,4.431337809469124,4.980135742748684,13.03809337316494,16.05250266039253
39,0.148352937250267,0.20694113319832094,0.28883521254510325,0.32107391633050175,0.46510127529774153,0.8262961743333317,0.8577256688438073,1.8023054493772814,2.581955780941705
40,0.41039996602743667,0.4809256743127355,0.8374369398740799,1.3070663880705795,2.4027655407973088,4.59734170707304,5.701345593324527,12.573452083839507,15.558354120662168
41,0.00353996371039876,0.00808496260803406,0.006978810973874261,0.05027801610324525,0.09645982337522858,0.2918085213042667,0.1374197737578134,0.4829920266801187,1.177143754079703
