UID,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
0,11.546178748990847,12.568739614484523,13.180045111150458,13.771867256922386,16.96146546722443,15.67962011425858,14.205261781036494,15.021441882528293,15.790704805680537
1,7.550834990028667,8.803543391631521,10.18353857689865,10.62841710332054,12.001780491912761,12.08247199095656,11.315494623358159,11.365082822658469,12.130445520469587
2,0.3675851665094116,0.3931408514592816,0.4294137741614878,0.5016303425534331,0.5224401498909824,0.5327735447351918,0.4882601065247333,0.5036286086972745,0.6613830366374934
3,2.4993318885490234,3.977375384923492,3.463721825077129,4.991000832773703,7.312239678563275,5.748195023615685,4.962013393888045,5.325558744426078,6.753576964068053
4,2.9923795636439694,3.447500161019557,3.456777834050038,3.80264172915917,3.784846621832756,4.10461079386,3.765855197374833,3.953871321979377,4.334347130413713
5,3.9935164681900206,4.181136622139479,3.3453650650023548,4.400739252921038,4.802244362085605,4.435899084369903,3.6681206281341083,4.170973946690199,4.158965221899468
6,10.350441471470699,10.891592453940175,10.487920783922634,10.733498265557387,11.142987719211485,10.085152425587534,10.93006263040662,10.504567788102506,10.764351828639024
7,24.361278749071865,26.12888197910791,26.510846472027872,28.277565448004264,30.422257593925952,30.170972999173625,31.441800915756733,31.88690804594082,30.6699081000313
8,2.618688690454382,2.8932323902342096,3.1360768364004654,3.081085534208993,3.4951807765152823,3.56810989388988,2.9864783168049067,3.3838415018986625,3.1932821357004366
9,5.765675856038858,6.918707239357438,6.959030988024146,7.161024889244277,6.970140170698061,7.2996999266170635,7.944587332010267,8.496670484089378,6.751538180098012
10,5.375762755753571,6.223866068041864,6.1771865198201015,6.623795601660467,6.479247461399003,6.524982648231573,7.216993434721411,7.890315047182438,6.028523663728436
11,4.900675369236286,5.984110028991823,5.43580999318436,5.838232062638769,5.817679528507355,6.132585573881685,6.651387693962714,6.959251976961288,5.795612992733573
12,11.833672354484749,13.075509649231615,12.736277829841978,16.150625719707577,16.328336962124773,15.426181010480837,15.790214513371001,14.183441432553598,15.416042819322001
13,58.26716919734188,62.589748670904825,58.98797495850717,61.84403854941122,65.30278396724535,63.45782395079184,63.962079255390314,61.68647117032233,62.9217844598687
14,43.48434251360279,46.43454570159403,50.54189563841811,49.74223224046365,53.216307220738976,47.10225467532997,52.447095079784276,47.92719059019014,52.762179652974964
15,10.453484446719916,15.687330308976176,11.931127640967357,14.127391910822857,14.301222875311442,11.98803911950397,12.540182186641216,11.861205667105706,17.340762922826716
16,20.01957477201139,21.797464110331592,23.27699259566932,26.39838024879732,26.661051201082376,25.255764008458424,25.44592469126365,26.41719071179123,25.617353778747646
17,4.170898696201635,5.544972170250647,9.67986323687775,7.508800766138968,6.786222351638689,5.7949672883870385,5.944789428953901,5.93331412677069,8.052692753780287
18,6.150902580800347,9.388944295931665,9.29296029877051,10.064179864594985,10.539148978503277,8.109979056530378,9.418586179427521,8.466919336326594,9.85678853070279
19,2.9179286757489713,3.357612738566826,2.9893068577112247,3.790527409451962,3.396607328429483,3.6017077371883617,3.9562692500347945,4.2891928475268815,3.5291421445096764
