UID,Model,Scenario,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
12,CNRM-ESM2-1,SSP126,7.433698432406454,8.448079999437807,12.138498453781915,16.013587150093873,14.041499385883098,11.69882162720754,15.280244643940266,10.726414501559214,13.935029212080677
13,CNRM-ESM2-1,SSP126,70.00222024856032,69.6393918613922,73.12097182633963,67.79135884738385,71.47528155929224,69.91621648020025,69.07177251172003,70.39817864509418,69.84794845370254
14,CNRM-ESM2-1,SSP126,21.658614974747994,25.108821777198575,45.00702253747589,36.11778292217836,41.489155108735574,21.911004309903184,49.025057569119795,28.954660832704892,39.70513610451007
15,CNRM-ESM2-1,SSP126,5.837921618453721,7.237472528894806,12.08934674420313,9.372098059637837,7.796964300516984,6.510825530751322,10.65384254906754,7.114151425082715,8.171149645131601
17,CNRM-ESM2-1,SSP126,6.066575456041889,11.510795151609233,20.900289796065138,17.141498574419963,13.05659216563196,8.927888552574377,13.136128797601906,13.183168355341571,22.984358691606626
18,CNRM-ESM2-1,SSP126,8.103537389109675,10.068618136270352,19.516504496995125,13.636127037194424,12.303727512465391,10.219223966051857,17.063874077114352,13.996664114727418,10.864133562889633
78,CNRM-ESM2-1,SSP126,5.831440305859573,16.795517480547563,25.72376193559059,23.158998853309885,21.253769332738372,9.506143635384706,12.512077806453293,18.70662885796882,26.670791523561725
85,CNRM-ESM2-1,SSP126,43.9239838097955,44.324363027554476,49.42933005983122,54.4505744887165,52.86629047637706,52.90635633783784,53.66388766604059,51.46168656547364,50.18419301988671
104,CNRM-ESM2-1,SSP126,5.142528594292144,8.112492567836908,10.74997847972306,12.31828587193421,9.062219442725523,6.593843990261605,5.68553286864406,10.005515839708167,18.624682285038332
118,CNRM-ESM2-1,SSP126,10.49479500181438,13.95976021592481,17.712651511750327,20.847822089201713,15.56462406624002,10.879345112938813,15.282546674679237,16.268322873681747,27.74514778453537
120,CNRM-ESM2-1,SSP126,4.1043393668101,4.512003274035259,7.873704134688218,6.376479704275231,5.814369249399623,5.2210263994618336,7.238683210229161,7.200846908683463,4.791434386527391
121,CNRM-ESM2-1,SSP126,3.1747133387453657,3.4549595127282733,5.2962593927671655,4.56037207738041,4.400712312762865,3.7717925927516514,5.146776868669183,4.958664393758036,3.8292018595195674
128,CNRM-ESM2-1,SSP126,18.948683227120668,25.530867429442818,41.21821974153341,40.52073306619747,31.096131839474705,30.127863769397887,38.72714292764341,30.90950782751837,37.091034515217395
167,CNRM-ESM2-1,SSP126,6.680623179194785,6.030140401400711,7.291551367929812,8.264549417762296,7.806112057504134,7.380665097904537,7.406150278939589,7.924306976540774,8.728738043775106
28,CNRM-ESM2-1,SSP126,8.406959749249289,7.264169214380543,6.709418497837435,7.81727409033693,7.624035069302937,8.230516951231326,7.098494101007565,7.4770776509034675,8.047499008523546
29,CNRM-ESM2-1,SSP126,17.34941932169002,24.95288291122971,31.192800544087678,35.938416761283285,34.06708615799097,30.930219678707132,33.73871384131128,35.35981134848857,32.47244289677517
82,CNRM-ESM2-1,SSP126,31.79326807722414,37.73492374332499,44.94709822196553,52.59073356244174,50.24916927396178,52.269075786229486,55.331247996861656,53.00661560070066,53.95429555178432
98,CNRM-ESM2-1,SSP126,5.695951028513861,6.690554597963919,9.774327534475752,10.59030873543234,8.615866398109643,7.959455429398932,8.545712415590685,8.969230066364577,10.507678689937041
110,CNRM-ESM2-1,SSP126,60.00496225509877,64.33837099387758,72.04396308188242,69.31975213021848,69.55330792883619,70.71012647467053,70.73575558730168,71.52304659035286,72.06790919761656
141,CNRM-ESM2-1,SSP126,18.266630149893192,21.186711556715185,26.105995904107004,26.63322678839728,26.511142789246566,26.362098432493546,27.692328515053074,27.47249686281249,27.456175079949208
142,CNRM-ESM2-1,SSP126,8.137600722792408,8.106040112224008,7.02174743018526,7.063413757994273,7.009360855952592,7.283801969121077,7.220288203592966,7.0251579780368285,6.963450999093942
159,CNRM-ESM2-1,SSP126,8.753725631968424,8.73524203360004,7.464879414849758,7.092462956312936,7.176898629245595,7.380211102825601,7.279230356116635,7.126901185951644,7.051632482024826
83,CNRM-ESM2-1,SSP126,51.61495863717596,45.30334765559572,52.9172805583381,53.61573908642555,52.054895546238875,56.1075578302225,53.7120456626659,55.6478328414924,54.96472787104708
33,CNRM-ESM2-1,SSP126,3.762787194405478,8.411047953647255,17.038507167439768,22.412997533911202,16.319111856100818,4.961241969516952,10.849227719919496,20.882430772514784,22.42243787673444
34,CNRM-ESM2-1,SSP126,2.6097749175515075,2.2037261464141147,2.9546283685749226,3.5654003073019593,3.4723335719191804,2.484782796751552,2.766378720188888,3.5157241688624055,4.575638145816411
103,CNRM-ESM2-1,SSP126,4.595140696769174,8.344432652929024,10.972990332184063,16.234550938556715,12.836648576725224,6.757505826080423,7.175768715488285,15.75665353198359,24.843657792983013
