UID,Model,Scenario,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
12,UKESM1-0-LL,SSP245,0.23170360822648334,0.25618036201779265,0.26588612553602353,0.29385281582442874,0.2991408854623659,0.3904729253107762,0.37432119132278313,0.4328879983141022,0.37135908811314233
13,UKESM1-0-LL,SSP245,0.6700644777615854,0.795085783878901,1.6531682308076452,1.3115381398461934,2.6837405236611067,3.695071554333781,4.0708306219262305,4.345528784342972,3.623929912398663
14,UKESM1-0-LL,SSP245,0.5008968530470344,0.8155970688978911,0.9079897963713909,0.9222441056543874,1.628111095763369,3.3703904514999716,3.0289706579446345,3.050800704445029,3.2725356627944766
15,UKESM1-0-LL,SSP245,0.2697587328676984,0.3324494937902825,0.27604905697164284,0.3852746491646735,0.4395703434112252,0.6198386845865611,0.5746564978084284,0.6635929318878714,0.7010713647491544
17,UKESM1-0-LL,SSP245,0.3419931794489513,0.41434692270328494,0.23935885710504284,0.23800687471024623,0.24982497300241036,0.447867215968776,0.37768960635249477,0.601387074930507,0.35032590996101537
18,UKESM1-0-LL,SSP245,0.27164379940357686,0.24819416464612176,0.33450619380083535,0.34720384296809964,0.42634370198335253,0.5680063289328856,0.6043132467755908,0.5622686487877947,0.5822214475830941
78,UKESM1-0-LL,SSP245,0.2726055623500058,0.2819257885225465,0.39970761438259034,0.45621511194630965,0.46036216394739965,0.4623437668766173,0.5234202143309235,0.5242837936262035,0.5217707288305561
85,UKESM1-0-LL,SSP245,0.2839328373124621,0.501163458880395,0.578682244929717,0.613409881815817,0.5893095497356391,0.923595759434384,0.905775016370706,0.9316293519604741,0.8503888800560845
104,UKESM1-0-LL,SSP245,0.16102120509277637,0.14862725547547156,0.19204077119804067,0.27267822899873534,0.20366404849455064,0.24940383988697742,0.25933545914756884,0.30364518912709954,0.28764953177452307
118,UKESM1-0-LL,SSP245,0.24349507716732013,0.29379744875174246,0.233881484908198,0.1956912351300546,0.24790203569176833,0.3564155619381128,0.33089724170898466,0.39405642577130645,0.3856654355950868
120,UKESM1-0-LL,SSP245,0.14394364935795143,0.18203405302984108,0.19040348845065966,0.16635525024332354,0.19820137764094206,0.2672233682885564,0.2038043640820359,0.24241561019695662,0.23445470997586162
121,UKESM1-0-LL,SSP245,0.1512264992222229,0.20946444110785664,0.2136954154774282,0.22151509562786065,0.23129511388335797,0.23918779516629582,0.24049262565392282,0.2228950145190478,0.2001895422925198
128,UKESM1-0-LL,SSP245,0.3018040657292912,0.25419851351097145,0.2351978981696144,0.2587946822159662,0.2789036929577549,0.34919352637703477,0.3823652411347429,0.4006688751935311,0.3396603337709647
167,UKESM1-0-LL,SSP245,0.19185270090665849,0.21807869694496007,0.1887824455510023,0.18556723427166724,0.203066102132327,0.24662076875364541,0.25273119294149976,0.2471997240646356,0.24265358286805544
28,UKESM1-0-LL,SSP245,0.10193943214393318,0.11648045945536017,0.23005564342811946,0.39702864177339886,1.578672562258661,2.888118531674301,1.8886775457786336,2.218128408450301,2.373469907691655
