UID,Model,Scenario,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
12,UKESM1-0-LL,SSP126,12.68613065592647,14.761137636981935,14.595580425695935,16.23359145241622,16.185816147402136,19.234736469015974,16.772116663800983,17.477526004947748,16.716438923783645
13,UKESM1-0-LL,SSP126,64.66396612540045,69.95014776984591,64.40861030117938,72.00922797097566,70.23688740749253,74.78621268674164,73.47206611541438,70.79699756832555,72.22176974352928
14,UKESM1-0-LL,SSP126,40.5436463149635,47.54026958093576,59.84849113843121,55.88344907599488,61.50762838171926,59.27817911647789,52.19388373253634,61.157925057469924,61.75330192057247
15,UKESM1-0-LL,SSP126,9.342212225032284,10.941573000590934,11.6072297119946,13.24614745683038,13.393645007069587,12.625274587345066,10.764697999267677,11.51852214468668,18.212529881636456
17,UKESM1-0-LL,SSP126,2.689267190394247,4.088492550474417,13.625651003805494,5.391205693123468,4.280481202823917,6.522673127073914,6.075110329985299,3.296716058958369,6.351191541830455
18,UKESM1-0-LL,SSP126,5.113654715681937,6.897010807628536,7.123715084962762,10.345916543995227,8.391057019870907,9.964180915860716,6.857594173182593,6.0484484938200325,12.748023431557925
78,UKESM1-0-LL,SSP126,2.9956441405847873,5.940117011703347,15.018705565452647,11.076878829958446,5.342219209770445,16.68171341479415,9.391656910028379,5.368094601209711,12.190446006769482
85,UKESM1-0-LL,SSP126,64.63364531553908,68.59909300672061,71.44946946701728,74.26201520505415,71.68504379831869,78.63037432566965,78.60770006331467,76.5073546703075,76.22453809843472
104,UKESM1-0-LL,SSP126,1.815027569392209,3.901297390975467,13.10663054407218,3.1415991693843686,2.7838528369728364,5.213848874249411,11.112816637077165,3.3021577960589275,9.101777629827794
118,UKESM1-0-LL,SSP126,7.432881812319388,8.042665830809282,14.059496761231232,11.16422384407049,9.659246229480843,12.660091719055275,14.038196736477945,8.196277699343542,11.909644364886113
120,UKESM1-0-LL,SSP126,1.850322830617706,3.367077883380906,1.981699836801899,2.9530377790464404,2.367993713437884,4.03360352398697,3.064054838151929,2.468109484663474,4.137210873667397
121,UKESM1-0-LL,SSP126,1.464039508251548,2.188154648194281,2.191650920526671,2.216526726667086,2.036826845555373,2.9204116591227622,2.8490010864331374,1.8838179230933343,2.2633825953203432
128,UKESM1-0-LL,SSP126,8.935742316782559,17.930446088816712,10.53653614443894,17.13924146039592,13.371713703207032,16.425575432760795,17.26540602010674,12.629353372917958,16.820825488506642
167,UKESM1-0-LL,SSP126,4.115489280068893,4.114812441092427,4.910542605111094,4.694769672835691,4.7637068046331,6.8109488860366785,6.555116905448082,4.51743780629384,4.549269599391352
28,UKESM1-0-LL,SSP126,15.938350926851685,19.096156289485364,12.498536475166603,13.384237303525397,19.695324199812866,37.372548593128194,27.2852598697139,34.27728146099078,25.415150331071583
29,UKESM1-0-LL,SSP126,16.746736861695325,24.45426735044238,15.99849267032467,23.390036114561845,22.390852144656815,40.34720883688419,35.94685645756144,34.21412183196089,31.94429857837331
82,UKESM1-0-LL,SSP126,31.84632785202427,54.14763816388605,42.21542705227472,52.297259881043736,53.04287542600334,58.34280176869053,63.77374867301298,52.86743559231984,60.94845272120893
98,UKESM1-0-LL,SSP126,9.777594984239872,12.478554475995207,11.812885207658798,10.576915619061865,9.16347812526367,23.13706802870151,15.456552889496603,17.576929989598625,13.526909517021771
110,UKESM1-0-LL,SSP126,58.452972738379735,64.7709494208562,62.60852440947539,66.22329352865093,65.02890851799476,71.58646039474797,67.53684828027335,66.51876215013085,67.35948878140398
141,UKESM1-0-LL,SSP126,17.755640055086207,21.602313692274436,20.559039434079097,24.459470200547333,23.406242702206512,30.556591111990087,27.831276048792752,23.984325246531814,25.791575831286124
142,UKESM1-0-LL,SSP126,5.299034331614214,6.3881809282833535,6.340522991187275,9.20744959816121,9.78918737453917,17.937689457938447,15.369073035265215,13.833753883415188,14.061414322427602
159,UKESM1-0-LL,SSP126,5.775444636197659,6.627233474105655,6.70389865826338,9.763242824335034,9.079056566811294,19.464314223517707,14.700440537528424,11.22331471597494,13.013948067510276
83,UKESM1-0-LL,SSP126,52.16871584049721,51.257427547606675,59.995955278161645,55.901342083367794,55.89229449952681,59.83462958623093,59.111096903206445,60.44879662538407,58.339779821186234
33,UKESM1-0-LL,SSP126,3.9525715983786296,9.250355391411984,13.205103707794823,8.274049671430634,10.927779343187742,12.6992097800482,7.547307787445495,4.864840123635699,10.176125763245382
34,UKESM1-0-LL,SSP126,4.001260524203574,3.826078397894294,4.595345208059147,3.7002034097508574,3.143855667263685,3.7944908074948125,3.8412967143850225,3.6680851298129866,4.850990945589068
103,UKESM1-0-LL,SSP126,2.4919626243677646,5.177760324524707,8.993748557368265,4.202390656793997,7.597002243836374,6.757848464093068,8.476019625392466,4.730406188510252,8.775744349499236
119,UKESM1-0-LL,SSP126,2.8337765632077168,2.657161053425911,2.3916217252791028,2.0071743584974184,2.3136988345241942,2.2586500911882927,2.259684676370278,2.749968529941494,2.4464513751123307
140,UKESM1-0-LL,SSP126,1.0008965186699257,1.0239856386804147,1.0786762081003283,1.4134776797399309,1.2548882446168586,1.7919893760946835,1.2303481984559588,1.0765237271078025,1.2561248402091238
79,UKESM1-0-LL,SSP126,14.251152780461547,11.786979614575223,18.40143311148462,26.548213639738915,15.525143034516525,26.619337841903086,26.004693454948026,23.935705887225527,22.67404691771639
80,UKESM1-0-LL,SSP126,30.525928958455914,31.039708056797593,38.92313419580399,45.460711947419796,39.06788406529017,53.69291576346036,49.162746210950544,40.058204164980104,41.56404684937707
81,UKESM1-0-LL,SSP126,5.556849140658674,5.820935520219843,13.372926607211134,15.71763486718822,8.55517325354343,17.80688233016405,18.412764385273945,15.197738368201103,17.30631559791582
92,UKESM1-0-LL,SSP126,29.114585241365262,39.27068015672083,48.04368515086419,51.54594966258978,45.090059885929826,48.16171276506435,48.89144547224213,48.00593651898695,50.79713500216171
94,UKESM1-0-LL,SSP126,65.33096879913758,66.0457053318138,66.84202687711903,71.25102604300301,70.19160179766159,78.1176545964981,76.5705192700888,72.8107107020553,74.01954832811755
95,UKESM1-0-LL,SSP126,54.65266785443191,64.24665192921,57.00598800389277,59.02148700661809,62.62971832599553,65.90710152608116,65.8278666461804,62.10369854658257,61.82054597678805
96,UKESM1-0-LL,SSP126,34.52629625978066,38.71731823657408,40.39956515561266,43.83471634248335,42.952651491262245,50.68976089824395,46.8775057920383,43.45714953299821,42.98899704536181
97,UKESM1-0-LL,SSP126,58.134087392165526,60.81208262487195,66.1340886234378,64.15951678517376,67.13984207294946,57.18727827685583,63.51855963707863,66.10448240891893,64.16300248389534
143,UKESM1-0-LL,SSP126,52.41904467869216,49.01183540226332,55.923588098614346,60.829532380253234,52.60756774069537,73.71610721842903,64.32174429884608,59.63890113376089,62.431626557854486
144,UKESM1-0-LL,SSP126,77.56630948347328,75.27764659910746,77.69014363906605,80.22157985918466,78.65916080391358,81.20380166364679,82.04046951899612,80.50219127631325,81.10186067957683
145,UKESM1-0-LL,SSP126,55.8472540366161,60.19128310124098,65.75750370961889,63.72061833525679,63.993322298004486,57.27458753930404,61.968947269996725,63.48529005770195,61.84732968997465
146,UKESM1-0-LL,SSP126,47.640935159945506,55.76587195153633,62.85941897926323,60.59954915130842,61.41159717605227,53.52541270898203,59.07815352666488,62.093665021773425,59.84973992736158
147,UKESM1-0-LL,SSP126,58.825111504230854,77.63614042772122,70.24099279766641,73.57816055170902,79.17343243570369,80.36482107677077,80.3163431876676,76.14537790951258,75.99609023336494
158,UKESM1-0-LL,SSP126,42.958690497335915,51.81683235053361,46.80753768599359,52.40004669465548,51.397135360753,60.08230665031468,58.80430481997682,56.34744852723431,54.39969557157794
