UID,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
0,1.038698869364872,1.775140059781941,1.9919597698768061,2.3836901914266484,2.705045225045631,2.6456159179874206,2.7676060106677762,3.0715867707482163,3.0490249352157037
1,0.6493651090170083,1.624480338992275,1.7564665398551558,2.3026225307566053,3.029037012817597,3.2314766775860404,3.160707703469824,3.4734718136462233,3.4045382555828425
2,0.13620053430058038,0.20998599840835408,0.14627180479833213,0.1331728633699049,0.16006617973225032,0.1750592904569274,0.14502526459274118,0.16583797842338793,0.16613163298208738
3,0.3564355874884094,0.42459953241876225,0.40804573427446683,0.4208426138799575,0.5012598950144421,0.5365238045211927,0.5293229861255053,0.6173209212369042,0.6556790289298651
4,0.25789299400127164,0.34835149262694526,0.3194929287637912,0.35418247513735823,0.3694211055917722,0.4050155846818321,0.4045334846549715,0.42401868702978573,0.40827138063808777
5,0.21342554873792877,0.24278770362744204,0.2587304529049003,0.23114359906832066,0.2321516439488894,0.21059630877189087,0.20298940378988237,0.2312670648854141,0.21243402314074605
6,0.2692838002594827,0.2800390485860994,0.30582249843984094,0.2948737526852768,0.3073354732100112,0.3170120794126244,0.30399722306931865,0.3169361958526506,0.30712225885342914
7,0.4660667972327408,0.4748225017334886,0.5369313948092955,0.674369236601402,0.8807860289588227,0.8279839307632132,1.0003468284301502,1.1929962750198746,1.1094185187210062
8,0.19441130315107027,0.18369756015260172,0.2095607468792664,0.21208779997148697,0.210973145224742,0.21912641008120493,0.21987517218916924,0.22025100957454907,0.22260974573258546
9,0.22092306096336975,0.23057466359932727,0.23407742063694476,0.22566381305760236,0.22372718011384354,0.22060722602381358,0.2161993485212414,0.22814987265496658,0.20411070375960771
10,0.24180641140085268,0.24853721213644125,0.2591777571135322,0.2463856748753206,0.24925989795562042,0.2522582234479579,0.24513953881005174,0.25315678563005256,0.22419128097892244
11,0.32702987296072694,0.3471974600183542,0.36461714601741013,0.3568553919950249,0.33055199035301,0.334702934487982,0.33157530783970074,0.3389746704436751,0.31306638924253677
12,0.23254023112900937,0.22076840555816757,0.23565247640014036,0.2460105620046953,0.2804234298827242,0.2732654675903225,0.30312583230904433,0.33859908309405545,0.3281294866993165
13,0.4998150568901001,0.6717490284092983,0.9671223711744894,1.3765787970111572,2.117181558967939,2.5206778403178847,2.3232519674670153,2.3587999701289943,3.006866262883453
14,0.3343079129545898,0.6164258972791447,0.6263641245586211,0.735257891608428,1.355298270326473,1.4089474165974338,1.4494056145479284,1.9653776262543794,1.922666288607084
15,0.20607007335942784,0.250178192741353,0.25733802794599436,0.2749193323406203,0.3648536671223363,0.34110859893177486,0.3634981194813531,0.424851049451388,0.43810183043946777
16,0.3060568275992358,0.29267619732092726,0.3037972308311254,0.347404580170413,0.37563847363291814,0.3681108363300739,0.4143856588503523,0.46681242743877316,0.45124114286928074
17,0.19997032892580005,0.23700622999522009,0.19642678734337274,0.266672779431194,0.26790980778087564,0.32212368117972634,0.2902971195337741,0.4458678045136407,0.37775429364553653
18,0.24220634375206762,0.24328148515027062,0.2426589640440783,0.3359626418369607,0.39405653307531846,0.4142392971559774,0.4102590439814593,0.4562058197531952,0.5122652276926868
19,0.2552396161864988,0.2625566449633766,0.2543552631315172,0.23443076945195881,0.22897897471664974,0.22769929797920363,0.21377618544922802,0.2160580030201456,0.20670078129730599
20,0.3309746687465901,0.35289524919223775,0.35193048344446676,0.3468346713334573,0.31842532555940856,0.30144808732567707,0.36577340096920696,0.3564904142541794,0.31241335450017627
21,0.547325358342601,1.077701203828325,1.4438875727619256,2.740383879054373,4.214233826226989,3.3883241145306138,3.331525217478301,4.159383224002761,4.113322492986455
22,0.33266816363972457,0.9870019222363127,1.0645249654907034,1.4429991441739076,2.288850869002781,2.295820485806304,2.1934091390923776,2.547253827307066,2.7448170875635136
