UID,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
33,9.683477248511096,19.751962122339997,19.548258687051934,23.682212809168156,26.059658681043157,25.059740608273568,25.659231428284567,27.873252864764613,27.688892418559096
34,2.196269758953702,3.7160885756316824,2.932987012637504,3.70512896370982,5.192459128720211,4.797582362442792,5.442811547367695,6.9956674898058875,6.595417682792163
37,54.245041640225296,55.675707899912005,59.34650104857637,63.68780342334836,65.74571561391681,65.76265073114973,67.4568500637751,69.48341223923674,70.18329702340782
38,0.760299209289981,0.9094542246666665,1.1554989812960546,1.3805441037057347,1.5408832081138102,1.5728403496881953,1.8068943744547312,2.295681375803131,2.5328171319654804
39,0.1321397259460984,0.14429474621305857,0.2320915359670738,0.2756623583160901,0.3171907545226026,0.32527705133669316,0.3824467105042835,0.4694995963174048,0.5299250790122934
40,0.3272592898197087,0.4528765827850797,0.6590619650709328,0.9119308669099695,1.0179597720591314,1.1261947649869621,1.2937127964550925,1.729308261129475,1.9476991155718815
41,0.00320349007444792,0.00573547125204798,0.0170422927348551,0.01819228284816892,0.009609558225757282,0.02241587098859734,0.0457075581201538,0.04131475197054602,0.123413582371192
42,6.483062105312676,9.195722914340037,9.387923604280463,9.885034000636242,13.01179535277133,12.527292497700657,11.242768826094727,13.780792991085221,13.892240017142484
43,2.953146330171375,3.7547466993928325,3.023408702204154,3.713683836521085,3.7604580747580463,3.8324982227107385,3.3129052894768805,3.500311413029986,3.4778505718481356
44,0.00407486814721112,0.00453036991765796,0.005984585039991159,0.005749067626152781,0.006923213979907719,0.008629428070657839,0.010922850042542159,0.01183300602955838,0.01754202778147256
45,0.02926132916549214,0.041234124103511585,0.05884522658896826,0.07515238452545764,0.09911245590896126,0.08953581680442105,0.13715674016077706,0.16835983038660424,0.2228967610042542
46,0.025436197915138035,0.024261400172488963,0.03933590350961522,0.057798146285002946,0.05257264403247308,0.09325610701233472,0.15875138233457084,0.16109807509692914,0.316883507010702
47,0.0442201257107279,0.04117750710345614,0.05733274300031196,0.07976948572388129,0.06515813653147282,0.12585010057940363,0.1925320459835952,0.19559093016703133,0.3932838059871254
48,0.0020217402645609,0.0024292892220951602,0.00812431049482518,0.0074996894587137,0.00610988504734736,0.01350774770693792,0.04003204429170704,0.03233951069523122,0.1320649865834301
49,0.0030314802046561397,0.00376385315986988,0.01131916487013314,0.00832473233405466,0.00587150011467728,0.01389222717851486,0.04217751671503622,0.03703371488960232,0.10961082223209899
50,0.00283835735459632,0.0033772795200796403,0.00623538612390732,0.005569122888524821,0.00618207266844202,0.011434665152095319,0.01706863661464948,0.018859097832655138,0.03788843031558818
51,0.0037918291025094406,0.00412697871389874,0.00740613031856148,0.01040401030267994,0.00739963497593094,0.01577975726983726,0.02545669166842786,0.0260936569159681,0.06425407536828662
52,0.00133580371937356,0.0015615356131281801,0.00362730397346598,0.0032823413768903,0.00280881263811746,0.00539861895557014,0.01169724393638466,0.0068465729478187996,0.07235850568583183
53,12.246313063871696,15.038278419738006,14.571729543369832,15.83363774241029,17.80629673380231,20.28903000585633,19.960218043240985,21.538887976516964,20.186826587051215
54,30.405074040943482,33.97834980737997,33.47390382948571,34.608408416915566,35.36854037918248,35.1191235372718,34.56161687819397,35.593086203551046,35.24320835935207
55,0.045248439433693353,0.04106933332682918,0.06785801053928422,0.09196638280764598,0.07534937487248304,0.1194143400357817,0.1594398383071835,0.18397353516323417,0.34416777776887353
56,64.34101274211044,63.419543528320176,65.75974717696499,67.45811833176609,68.49157848675921,71.22324128267655,71.62309945852245,72.23375919501345,72.55543882368144
