UID,Model,Scenario,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
12,GFDL-ESM4,SSP245,5.709649351773272,6.505904199051087,6.8067063482325,6.77843164942446,7.469526700812324,8.329323072755514,8.094695881731914,8.671391128054463,9.399035871958567
13,GFDL-ESM4,SSP245,37.162541400786104,46.95432756819652,50.416063106982065,43.98214359612296,47.43687156322533,52.20945541687938,51.77506302333358,54.41021711690222,53.755989247199125
14,GFDL-ESM4,SSP245,38.70064650200831,42.807252246515134,47.175330252386445,47.52550389338481,48.172952476682006,57.149560370112134,52.11089430408672,56.522753516795916,50.2770261659656
15,GFDL-ESM4,SSP245,5.417449191408051,6.577590329005516,7.378588128639096,7.11089106575584,8.881938134466553,9.225179679780735,9.282075019964202,8.855396520799728,11.604374994035597
17,GFDL-ESM4,SSP245,4.829719029198093,6.839326999329252,4.383731858901792,8.519615670374616,13.080015109518806,10.153637038546456,8.705097321047575,9.364055885175954,10.592796856544382
18,GFDL-ESM4,SSP245,6.689059595411674,7.11649186663763,7.667265484615361,10.384538408034997,17.924541216077785,11.301740877996004,13.592443037978486,12.11019317198727,14.41380393043922
78,GFDL-ESM4,SSP245,5.59955842282645,11.217735631659265,8.950020408574213,14.356688394429026,16.36936259531251,13.599652419860757,15.280899426909963,23.72094558568315,27.693215738768806
85,GFDL-ESM4,SSP245,26.260459332767823,27.317926494382817,29.331769600908217,27.997630627197136,34.93945144958469,33.035537002314776,31.55667553101137,36.252604390093886,39.840313225307064
104,GFDL-ESM4,SSP245,5.611219716662109,11.851352466650296,5.4270723737896205,12.109332767860048,9.527847274413912,9.799658221158792,8.539353740726572,15.24064447668938,14.578081607234042
118,GFDL-ESM4,SSP245,6.998380991342633,11.343597201860133,9.504706273996398,10.933682049600794,15.868994868804213,13.079515014712728,14.82327252253524,16.083168520396836,15.921391263448799
120,GFDL-ESM4,SSP245,2.9048857847175933,1.5967332216845798,1.4545933888089286,1.5253300113087256,1.952793652285684,1.908956776277498,1.7812028370159232,2.030181359400626,2.9637040816246105
121,GFDL-ESM4,SSP245,2.5060763675890554,1.7110531680222283,1.6640164133721256,1.7340219603166365,1.5086987394914086,1.7949241653967503,1.4015087401088806,1.4836216539667118,2.3209027083934375
128,GFDL-ESM4,SSP245,3.404545213107353,5.747027098824312,5.49648432507364,4.737576107875975,5.766767191382637,7.719031457697693,6.130375281278607,8.514680030111252,11.55960699853025
167,GFDL-ESM4,SSP245,4.11866621357877,4.564419538478935,3.9968227685501936,4.801227439440665,5.230031235151375,4.527568383718681,4.909732671452232,6.658205269181144,5.587431805310606
28,GFDL-ESM4,SSP245,2.6003357758256156,5.305632633612005,5.772147840211657,3.9935137052555163,9.468432858446763,4.9191904509205395,6.937643222706781,12.45360566552392,13.113389848730424
29,GFDL-ESM4,SSP245,4.085722950675681,6.765876223384008,5.287753306777998,5.8328410242899995,12.745404891364585,8.081084523235694,9.780457217464656,14.951393992496495,17.598627436001475
82,GFDL-ESM4,SSP245,6.76765832608647,10.372454033927637,6.32795923574322,11.511632967793197,19.12939752927513,16.18275679553663,21.923488635521796,26.868513865621875,20.266636728799497
98,GFDL-ESM4,SSP245,5.004756351067601,5.383484137302587,5.068801550048855,6.261798597268865,10.816327454819568,8.38817424620365,9.271771792628746,12.543533784547765,12.678464069379324
110,GFDL-ESM4,SSP245,49.99900064895904,56.06242808827712,48.93857290037087,57.7748171198877,61.92602703759831,66.54334208500788,62.36529262328189,71.23347374646187,70.09859117498534
141,GFDL-ESM4,SSP245,16.782554929552926,21.047646837176014,17.677530842607542,19.745921545393564,24.08954950297145,23.57441758317007,25.96963000660607,28.39888555933372,26.87232017069019
142,GFDL-ESM4,SSP245,3.3283574354539094,6.925540759097685,4.802955896091606,5.456269472588172,11.870495213084325,6.506202987891783,10.998025595364885,15.140251621559726,15.66308280762994
159,GFDL-ESM4,SSP245,2.538426943560148,2.630506294326533,2.3687775487966625,2.5881289889545185,3.5258884535222452,2.7316441976235706,3.8397894992335484,4.145735375451489,4.334592544663242
83,GFDL-ESM4,SSP245,52.38352466448218,63.72210016344495,61.65746844276163,63.979487283011494,69.93643051129361,69.54932263104078,70.56242299556962,71.50780117078236,74.16541475943869
33,GFDL-ESM4,SSP245,4.953702942340464,18.20781622339472,12.004105120680991,23.114125183864587,19.990279605000808,20.518524002471707,18.48421439332168,26.82347758804872,25.883921457984677
34,GFDL-ESM4,SSP245,2.080155699409346,4.053509739822077,2.2684487109826126,3.1859628395771606,3.1313292370331514,3.898359839167563,3.2961699082288987,5.359788446855353,4.438986855908839
103,GFDL-ESM4,SSP245,7.086993656835108,21.88322760300617,9.310085288230566,16.176633196975146,20.070836898023387,21.71472618546812,17.992065883529918,35.132514601070504,35.53784581830673
119,GFDL-ESM4,SSP245,2.4136064260144647,3.126476179386159,1.725494401939715,2.7324395897722358,3.560397382761215,3.7357907571758573,3.9262819505379443,4.906689127743755,3.323373109499155
140,GFDL-ESM4,SSP245,0.3595656758698739,1.0392714990146525,0.6348516936353817,0.7361619042053249,0.5410020634605907,0.9112944399901093,0.4884256997647658,0.5377941729851031,0.9645267958161384
79,GFDL-ESM4,SSP245,11.539089172235819,20.224594470377113,17.18139931046726,19.873346094313085,26.570776565785724,21.142275010894128,26.330448146412856,32.56624551698401,27.798124391802514
80,GFDL-ESM4,SSP245,18.010281389231984,23.30963434078608,19.899776351170097,25.868985869614065,30.697789637433978,29.4403312562636,35.94475527867998,41.42092147315875,30.949801578655414
81,GFDL-ESM4,SSP245,2.9028696693277185,5.093704460065146,4.884417214309303,4.962483063165056,7.515090503274071,4.850288657217776,10.240712366951373,11.916198406994233,9.283369753998953
92,GFDL-ESM4,SSP245,6.065514403517524,16.659649986158122,12.298357845416897,20.723573297207132,28.706666977233976,19.05346057556418,32.62660804605431,33.31985801426594,25.688901644648062
94,GFDL-ESM4,SSP245,53.698164619283105,57.45413050016965,47.449242027588866,66.6352362850459,63.60220598555091,69.86956898328783,76.23415294809334,79.98071985287024,69.71428375481766
95,GFDL-ESM4,SSP245,43.21260263500676,48.84104214685755,49.4516109033157,50.29507899096559,56.29943729160278,51.69096824361029,58.151950858784474,55.116328914005564,54.184900146354295
96,GFDL-ESM4,SSP245,23.399780687092946,35.743086342675454,27.261432785139547,35.22113605765487,42.25649924809699,42.19161130386065,45.35172070955114,49.420323249579816,43.978218937627176
97,GFDL-ESM4,SSP245,25.211356037933644,40.759135275397945,34.834757138009614,47.349352568343676,49.88361828284758,44.303909322912176,51.42664671828908,55.088879055416356,45.43808397841324
143,GFDL-ESM4,SSP245,60.35357240472306,63.264229687515765,59.72368501337844,59.26633102863337,64.67391146552133,73.05281717895161,67.17351355758113,71.23827514997855,78.83868941458338
144,GFDL-ESM4,SSP245,69.57278837846484,67.08255822557558,58.34591747087835,72.6412793227878,69.19459139772245,80.99307429586156,84.50856170907498,82.7227965623364,78.13320638758695
145,GFDL-ESM4,SSP245,18.77644422248646,35.031403801356426,22.923298574681713,39.01277253935468,46.29155544680686,36.502914945426745,47.063124075157376,50.39775953527725,39.577063005676116
146,GFDL-ESM4,SSP245,16.24715683952468,33.72273887138607,23.65985850431293,34.60902095652566,41.30910555070419,32.78168848143815,43.149779318276664,43.04044973321543,35.89921241073138
147,GFDL-ESM4,SSP245,34.191861897875505,42.37841395650433,44.669431541833376,46.350243064427744,59.42383635026094,53.24311331671164,61.297727529929055,63.27557533337439,52.544798332500385
158,GFDL-ESM4,SSP245,62.58078242279797,65.70263382616035,63.15904519234905,67.51881902379652,67.24049928228438,69.03785060505386,67.33635783170914,72.74149869833843,71.52010107741935
160,GFDL-ESM4,SSP245,38.006497777787224,45.35701960995764,46.943008926304636,48.217360603972224,57.23578983724737,51.82296158706091,58.618669445483995,56.78284972120256,53.15389112479951
84,GFDL-ESM4,SSP245,67.95562772955358,79.22334024117656,79.63036650632203,76.96382031103225,82.99109166260934,81.41508645059659,80.36845495755963,77.55796969129754,80.26938350030971
25,GFDL-ESM4,SSP245,1.974817942444565,2.651166739597092,2.532374619396545,2.7713533976066227,3.4025544024219676,3.4334133010338466,3.735121680955056,4.998580109632874,2.840184754340242
69,GFDL-ESM4,SSP245,7.895867839669843,7.73076026073046,8.686309403434821,9.573984772076415,10.831349517413162,10.700209406945808,10.192914177624743,12.156662274205864,13.689458865730705
70,GFDL-ESM4,SSP245,4.2720085840026565,4.442795103633993,4.799942144398205,5.319521331651029,5.7346506308535545,5.427504099287991,5.668047729894368,6.6443825060522546,5.477292808695924
117,GFDL-ESM4,SSP245,2.5018080634927964,2.7535192303653573,3.1001147559207216,3.247497585101743,3.718674987561465,3.504418453663036,3.7886584885899506,4.799724628201926,3.4050804833632466
156,GFDL-ESM4,SSP245,9.333449635977265,10.770642079853145,13.555985976387612,17.42832266150156,19.23714245142072,18.391385271995485,19.00977033488119,21.695675150560923,26.28770858637146
108,GFDL-ESM4,SSP245,6.603864220171616,6.93126313848569,6.5791826624404175,7.166295911741144,8.793699214662317,7.038833626590252,8.780641243832775,8.553183604330032,9.408717640700623
109,GFDL-ESM4,SSP245,7.037058911104247,6.63766597616134,6.642074497867662,6.656032616562639,7.665692777180207,7.555089881641997,10.766415489459327,7.010268252098138,8.138311520827568
172,GFDL-ESM4,SSP245,6.155665901827949,6.303016300757786,6.28306444863086,6.503138408382454,5.737615681313942,7.436879713093713,6.424852783659634,7.209832395048585,6.8617276588708975
183,GFDL-ESM4,SSP245,4.207958752025257,9.838225211272373,6.726253611280337,8.246100172232017,14.57653164912777,7.496956194076528,9.202818226996769,14.368554536444451,17.149966882415164
197,GFDL-ESM4,SSP245,6.954194247670936,6.622952837525981,6.269688277242829,6.419933193349976,6.447180374100485,6.985154097505618,7.304161371045399,7.041396318722627,8.116368205983816
26,GFDL-ESM4,SSP245,4.042027783751863,5.874135342663323,5.732278165250613,5.085900698203755,8.043743226322858,4.766495045711956,6.86250093452656,8.349930342328458,7.82180866148028
27,GFDL-ESM4,SSP245,3.386563048755037,8.44568907310113,11.820874701564959,9.068983591650142,18.464486390592725,8.443914444663571,15.517130151480885,12.713382785780269,17.006649318508142
112,GFDL-ESM4,SSP245,5.075630554587474,7.813765745211358,7.042751532976559,7.650773328640844,10.127715336117378,7.8560489141106045,9.06193111912228,6.94944118768836,8.44755161246318
113,GFDL-ESM4,SSP245,4.916912554306284,6.870363332042638,7.978504750853811,7.761503051002913,10.985197639846923,9.124917052560038,10.877572686348051,8.101333994982337,8.890824445440003
131,GFDL-ESM4,SSP245,3.8728579951713904,5.06592050057262,5.035362992218868,5.110191757413528,8.615308329115809,6.055012276227112,8.62988774322658,5.332185498895381,7.234152629096322
151,GFDL-ESM4,SSP245,6.365259945603083,6.670615903754831,6.922747294623476,6.900091297234107,8.1766121284451,9.488585527498339,8.578601254647616,6.780667874137706,7.788760904703997
152,GFDL-ESM4,SSP245,6.80738534236482,7.516083565617842,6.825118888174276,6.145465381702953,9.373903736341735,9.399802612135815,11.121764796834471,7.008776878443969,7.301591025567835
153,GFDL-ESM4,SSP245,5.345911279957396,10.198669982777318,10.377161674271909,8.541088269141486,14.81286840623984,8.816234625647208,12.939016966819631,14.13215932571586,17.186126774320442
2,GFDL-ESM4,SSP245,0.5122386689926023,0.6895490395287865,0.5626863380758045,0.6996352817433329,0.7303461332933009,0.656466500652869,0.685116982006496,0.7647275571909969,0.9246088109593008
3,GFDL-ESM4,SSP245,3.981521331492283,6.379623992377408,5.439857478684114,5.542239034869609,8.502705046757857,9.873625473236896,10.489766080152515,14.582255707789388,13.441369737928042
4,GFDL-ESM4,SSP245,3.225073818328631,5.817703294816674,5.331153789876885,5.267269830907859,6.4388778639711335,5.434874294029199,6.234736634047976,6.604664670533583,6.931908438114832
5,GFDL-ESM4,SSP245,2.5643177595278677,2.6225725043572146,2.600057570311156,2.6667851728978635,2.73712381553149,3.721557726666346,3.638182388200115,2.8789462932641565,2.9087257292147077
21,GFDL-ESM4,SSP245,7.615655509139237,23.6903778180224,21.956367493762603,23.852678986598402,29.798946880401925,24.67787724673578,26.354605678564063,29.03071339999015,28.930354839411535
22,GFDL-ESM4,SSP245,3.7887085672346794,24.071177201510125,16.449779786769383,10.34775385558577,27.754150512817034,12.419019045692941,20.818998337000018,25.304637812065003,27.56794873200024
42,GFDL-ESM4,SSP245,5.036309117778907,8.47842754175421,9.731882075780085,7.670763722355329,10.027312175720391,8.363412782436058,9.001028987506885,11.170133844000395,10.61862677253661
43,GFDL-ESM4,SSP245,2.4220892802709075,3.8721064529020532,4.103138741742562,3.6550169711130716,3.634139755324312,3.036840475224449,3.311829203402625,2.9672494650546515,3.823724930385328
132,GFDL-ESM4,SSP245,3.0871941250249932,5.777865499913429,6.224249823904356,5.329197394078481,9.787422219877813,5.554991271656637,8.16744982591065,6.486671748127874,9.864188718754185
133,GFDL-ESM4,SSP245,5.010194024435539,9.791251281889398,10.366444637158738,9.435866156137518,12.78513519982042,9.299089053992727,11.551087043440177,11.290377330808115,12.586689759741843
134,GFDL-ESM4,SSP245,3.390596129203712,4.828929890898651,4.040901481452793,3.1832525086456345,4.45579946308117,9.104966372590173,5.677160022057775,8.034593767099357,6.446989587348514
154,GFDL-ESM4,SSP245,9.717885512010648,19.29386301752842,18.004895671555662,14.71636224062519,21.900459552580283,14.447653311243888,16.664155109158063,16.79248355945932,20.922932725099592
129,GFDL-ESM4,SSP245,7.9984358144462675,5.710395142994417,5.315124103905828,6.153862635236491,7.157865296445642,6.876066620380523,10.064656046794031,9.225374714672592,8.347576165607572
130,GFDL-ESM4,SSP245,7.334861841118207,6.244136671871515,6.4533497584665565,5.953184090504869,7.343680067831149,11.741642563381392,9.079254299547017,9.48614905755668,7.173825752396928
194,GFDL-ESM4,SSP245,7.341537592971117,6.565131924166368,6.590671888828845,6.781795361122612,7.039158630659654,6.811580766567347,6.229844581023139,6.99764725534052,6.437959296854033
149,GFDL-ESM4,SSP245,1.2040501843520086,1.280304771629676,1.4320442881898616,1.3955958225939171,1.5377837604432618,2.0434296855928125,1.9159522588144693,1.7827267344857913,2.317754093259164
150,GFDL-ESM4,SSP245,0.028004711711872927,0.029730862285171498,0.04179915359203439,0.06259124343252985,0.07987654741948964,0.06238372941394491,0.14154215266059822,0.1531264544849685,0.14642735793978248
164,GFDL-ESM4,SSP245,9.176561224186947e-05,0.0001635070309560714,0.002157106078347918,0.000605171719066238,0.0002471386428615049,0.0001356241335809748,0.0001910476335780647,0.001252732524530289,0.00010845879996845073
224,GFDL-ESM4,SSP245,0.0032934980750303922,0.0031485321562012628,0.003078824097613432,0.0038733691029382154,0.003556855836092277,0.0048761072213605785,0.0036135947156169823,0.00457625881782758,0.006554940731954912
8,GFDL-ESM4,SSP245,4.992295571270094,4.381372964931124,4.078625799136457,3.8225784281853636,2.8571733273356865,3.7840067398184636,2.9729537228072394,3.4717081364353946,2.6733332639957323
23,GFDL-ESM4,SSP245,0.8462764400342433,0.5288809183551982,0.6753899049054426,1.0192363701245388,1.1156862131351566,1.1985254899171223,0.99618013742254,0.972693410612222,1.716948740739244
44,GFDL-ESM4,SSP245,0.0051506672298470635,0.0038239864128090874,0.004013868040663534,0.005006749651066404,0.006502169903664719,0.0057633319849883895,0.0060692903125029955,0.004958579758505678,0.008232398258323117
0,GFDL-ESM4,SSP245,12.84480448344766,15.821132700432651,16.128276797518417,17.396640483453854,19.43513288689837,17.978801899077062,20.327739579619298,20.610810130393574,22.649152502013862
1,GFDL-ESM4,SSP245,10.520114293132627,17.430837314088652,15.859998326565686,18.618348762123315,25.088624917535746,22.890032774536245,26.068084250850724,26.058263646436302,26.997876528453205
53,GFDL-ESM4,SSP245,11.979160932788226,13.691932185500455,12.235778886922303,12.977264195612548,14.158496502668191,15.706679171542065,17.25966096461363,19.401114643454964,17.4125800162076
54,GFDL-ESM4,SSP245,27.799817460600885,32.32926274384376,29.088595888511033,30.819184060701442,32.23963212704897,33.420558159243726,32.20374443927854,34.33387661632371,33.34963854567388
65,GFDL-ESM4,SSP245,4.127985403418978,11.223628649723814,5.443842676217483,8.406601309305263,11.068987946860974,14.095659770559937,14.793882278042474,18.006143898304924,15.958343010477382
106,GFDL-ESM4,SSP245,19.226687796877417,29.730627833714713,24.953424077462497,28.562118950504555,31.301953740880347,32.67314611362896,29.914200305791518,32.45682087934536,33.18828862850627
114,GFDL-ESM4,SSP245,6.328870186264539,13.963183233837563,9.780822233146006,7.6050207610811755,10.775972509891158,7.142755936300435,7.687710176229616,9.966242623114452,17.8114205496379
122,GFDL-ESM4,SSP245,8.67952054831243,17.608282569258506,14.898289966612426,17.650038489528843,18.021705402819734,21.84908658109141,19.90258672899967,23.944069904065667,25.26632710704006
168,GFDL-ESM4,SSP245,9.167526676433212,10.317875806654348,9.01049038106398,11.982960866976406,12.717009746841036,13.706103535714131,15.83693662225421,16.122369402383065,14.045338681633552
38,GFDL-ESM4,SSP245,0.9601689649639323,0.7653199195158243,0.8766647263922168,1.0298028285276855,1.5947243407804592,1.091909235934771,1.5419056809520715,1.2616460239889287,1.5861375357316327
39,GFDL-ESM4,SSP245,0.1810617149491786,0.11578824615070796,0.16431433733935946,0.1910965863558737,0.31897902352935,0.21344097484934033,0.36827435147252846,0.25546214447499516,0.37062467222502155
